,Issaquena County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Itawamba County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Jackson County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Jasper County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Jefferson County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Jefferson Davis County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Jones County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Kemper County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Lafayette County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Lamar County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Lauderdale County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Lawrence County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Leake County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Lee County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Leflore County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Lincoln County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Lowndes County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Madison County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Marion County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Marshall County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Monroe County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Montgomery County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Neshoba County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Newton County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Noxubee County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Oktibbeha County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Panola County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Pearl River County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Perry County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Pike County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Pontotoc County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Prentiss County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Quitman County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Rankin County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Scott County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Sharkey County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Simpson County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Smith County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Stone County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Sunflower County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Tallahatchie County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Tate County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Tippah County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Tishomingo County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Tunica County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Union County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Walthall County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Warren County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Washington County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Wayne County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Webster County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Wilkinson County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Winston County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Yalobusha County,,Legal,Decriminalized,"1 ounce, 2 grams"
,Yazoo County,,Legal,Decriminalized,"1 ounce, 2 grams"
Missouri,,,Legal,Legal,
,Adair County,,Legal,Legal,
,Andrew County,,Legal,Legal,
,Atchison County,,Legal,Legal,
,Audrain County,,Legal,Legal,
,Barry County,,Legal,Legal,
,Barton County,,Legal,Legal,
,Bates County,,Legal,Legal,
,Benton County,,Legal,Legal,
,Bollinger County,,Legal,Legal,
,Boone County,,Legal,Legal,
,Buchanan County,,Legal,Legal,
,Butler County,,Legal,Legal,
,Caldwell County,,Legal,Legal,
,Callaway County,,Legal,Legal,
,Camden County,,Legal,Legal,
,Cape Girardeau County,,Legal,Legal,
,Carroll County,,Legal,Legal,
,Carter County,,Legal,Legal,
,Cass County,,Legal,Legal,
,Cedar County,,Legal,Legal,
,Chariton County,,Legal,Legal,
,Christian County,,Legal,Legal,
,Clark County,,Legal,Legal,
,Clay County,,Legal,Legal,
,Clinton County,,Legal,Legal,
,Cole County,,Legal,Legal,
,Cooper County,,Legal,Legal,
,Crawford County,,Legal,Legal,
,Dade County,,Legal,Legal,
,Dallas County,,Legal,Legal,
,Daviess County,,Legal,Legal,
,DeKalb County,,Legal,Legal,
,Dent County,,Legal,Legal,
,Douglas County,,Legal,Legal,
,Dunklin County,,Legal,Legal,
,Franklin County,,Legal,Legal,
,Gasconade County,,Legal,Legal,
,Gentry County,,Legal,Legal,
,Greene County,,Legal,Legal,
,Grundy County,,Legal,Legal,
,Harrison County,,Legal,Legal,
,Henry County,,Legal,Legal,
,Hickory County,,Legal,Legal,
,Holt County,,Legal,Legal,
,Howard County,,Legal,Legal,
,Howell County,,Legal,Legal,
,Iron County,,Legal,Legal,
,Jackson County,,Legal,Legal,
,Jasper County,,Legal,Legal,
,Jefferson County,,Legal,Legal,
,Johnson County,,Legal,Legal,
,Knox County,,Legal,Legal,
,Laclede County,,Legal,Legal,
,Lafayette County,,Legal,Legal,
,Lawrence County,,Legal,Legal,
,Lewis County,,Legal,Legal,
,Lincoln County,,Legal,Legal,
,Linn County,,Legal,Legal,
,Livingston County,,Legal,Legal,
,Macon County,,Legal,Legal,
,Madison County,,Legal,Legal,
,Maries County,,Legal,Legal,
,Marion County,,Legal,Legal,
,McDonald County,,Legal,Legal,
,Mercer County,,Legal,Legal,
,Miller County,,Legal,Legal,
,Mississippi County,,Legal,Legal,
,Moniteau County,,Legal,Legal,
,Monroe County,,Legal,Legal,
,Montgomery County,,Legal,Legal,
,Morgan County,,Legal,Legal,
,New Madrid County,,Legal,Legal,
,Newton County,,Legal,Legal,
,Nodaway County,,Legal,Legal,
,Oregon County,,Legal,Legal,
,Osage County,,Legal,Legal,
,Ozark County,,Legal,Legal,
,Pemiscot County,,Legal,Legal,
,Perry County,,Legal,Legal,
,Pettis County,,Legal,Legal,
,Phelps County,,Legal,Legal,
,Pike County,,Legal,Legal,
,Platte County,,Legal,Legal,
,Polk County,,Legal,Legal,
,Pulaski County,,Legal,Legal,
,Putnam County,,Legal,Legal,
,Ralls County,,Legal,Legal,
,Randolph County,,Legal,Legal,
,Ray County,,Legal,Legal,
,Reynolds County,,Legal,Legal,
,Ripley County,,Legal,Legal,
,Saint Charles County,,Legal,Legal,
,Saint Clair County,,Legal,Legal,
,Saint Francois County,,Legal,Legal,
,Saint Louis County,,Legal,Legal,
,Saint Louis City,,Legal,Legal,
,Sainte Genevieve County,,Legal,Legal,
,Saline County,,Legal,Legal,
,Schuyler County,,Legal,Legal,
,Scotland County,,Legal,Legal,
,Scott County,,Legal,Legal,
,Shannon County,,Legal,Legal,
,Shelby County,,Legal,Legal,
,Stoddard County,,Legal,Legal,
,Stone County,,Legal,Legal,
,Sullivan County,,Legal,Legal,
,Taney County,,Legal,Legal,
,Texas County,,Legal,Legal,
,Vernon County,,Legal,Legal,
,Warren County,,Legal,Legal,
,Washington County,,Legal,Legal,
,Wayne County,,Legal,Legal,
,Webster County,,Legal,Legal,
,Worth County,,Legal,Legal,
,Wright County,,Legal,Legal,
Montana,,,Legal,Legal,
,Beaverhead County,,Legal,Legal,
,Big Horn County,,Legal,Legal,
,Blaine County,,Legal,Legal,
,Broadwater County,,Legal,Legal,
,Carbon County,,Legal,Legal,
,Carter County,,Legal,Legal,
,Cascade County,,Legal,Legal,
,Chouteau County,,Legal,Legal,
,Custer County,,Legal,Legal,
,Daniels County,,Legal,Legal,
,Dawson County,,Legal,Legal,
,Deer Lodge County,,Legal,Legal,
,Fallon County,,Legal,Legal,
,Fergus County,,Legal,Legal,
,Flathead County,,Legal,Legal,
,Gallatin County,,Legal,Legal,
,Garfield County,,Legal,Legal,
,Glacier County,,Legal,Legal,
,Golden Valley County,,Legal,Legal,
,Granite County,,Legal,Legal,
,Hill County,,Legal,Legal,
,Jefferson County,,Legal,Legal,
,Judith Basin County,,Legal,Legal,
,Lake County,,Legal,Legal,
,Lewis and Clark County,,Legal,Legal,
,Liberty County,,Legal,Legal,
,Lincoln County,,Legal,Legal,
,Madison County,,Legal,Legal,
,McCone County,,Legal,Legal,
,Meagher County,,Legal,Legal,
,Mineral County,,Legal,Legal,
,Missoula County,,Legal,Legal,
,Musselshell County,,Legal,Legal,
,Park County,,Legal,Legal,
,Petroleum County,,Legal,Legal,
,Phillips County,,Legal,Legal,
,Pondera County,,Legal,Legal,
,Powder River County,,Legal,Legal,
,Powell County,,Legal,Legal,
,Prairie County,,Legal,Legal,
,Ravalli County,,Legal,Legal,
,Richland County,,Legal,Legal,
,Roosevelt County,,Legal,Legal,
,Rosebud County,,Legal,Legal,
,Sanders County,,Legal,Legal,
,Sheridan County,,Legal,Legal,
,Silver Bow County,,Legal,Legal,
,Stillwater County,,Legal,Legal,
,Sweet Grass County,,Legal,Legal,
,Teton County,,Legal,Legal,
,Toole County,,Legal,Legal,
,Treasure County,,Legal,Legal,
,Valley County,,Legal,Legal,
,Wheatland County,,Legal,Legal,
,Wibaux County,,Legal,Legal,
,Yellowstone County,,Legal,Legal,
Nebraska,,,Illegal,Decriminalized,1 ounce
,Adams County,,Illegal,Decriminalized,1 ounce
,Antelope County,,Illegal,Decriminalized,1 ounce
,Arthur County,,Illegal,Decriminalized,1 ounce
,Banner County,,Illegal,Decriminalized,1 ounce
,Blaine County,,Illegal,Decriminalized,1 ounce
,Boone County,,Illegal,Decriminalized,1 ounce
,Box Butte County,,Illegal,Decriminalized,1 ounce
,Boyd County,,Illegal,Decriminalized,1 ounce
,Brown County,,Illegal,Decriminalized,1 ounce
,Buffalo County,,Illegal,Decriminalized,1 ounce
,Burt County,,Illegal,Decriminalized,1 ounce
,Butler County,,Illegal,Decriminalized,1 ounce
,Cass County,,Illegal,Decriminalized,1 ounce
,Cedar County,,Illegal,Decriminalized,1 ounce
,Chase County,,Illegal,Decriminalized,1 ounce
,Cherry County,,Illegal,Decriminalized,1 ounce
,Cheyenne County,,Illegal,Decriminalized,1 ounce
,Clay County,,Illegal,Decriminalized,1 ounce
,Colfax County,,Illegal,Decriminalized,1 ounce
,Cuming County,,Illegal,Decriminalized,1 ounce
,Custer County,,Illegal,Decriminalized,1 ounce
,Dakota County,,Illegal,Decriminalized,1 ounce
,Dawes County,,Illegal,Decriminalized,1 ounce
,Dawson County,,Illegal,Decriminalized,1 ounce
,Deuel County,,Illegal,Decriminalized,1 ounce
,Dixon County,,Illegal,Decriminalized,1 ounce
,Dodge County,,Illegal,Decriminalized,1 ounce
,Douglas County,,Illegal,Decriminalized,1 ounce
,Dundy County,,Illegal,Decriminalized,1 ounce
,Fillmore County,,Illegal,Decriminalized,1 ounce
,Franklin County,,Illegal,Decriminalized,1 ounce
,Frontier County,,Illegal,Decriminalized,1 ounce
,Furnas County,,Illegal,Decriminalized,1 ounce
,Gage County,,Illegal,Decriminalized,1 ounce
,Garden County,,Illegal,Decriminalized,1 ounce
,Garfield County,,Illegal,Decriminalized,1 ounce
,Gosper County,,Illegal,Decriminalized,1 ounce
,Grant County,,Illegal,Decriminalized,1 ounce
,Greeley County,,Illegal,Decriminalized,1 ounce
,Hall County,,Illegal,Decriminalized,1 ounce
,Hamilton County,,Illegal,Decriminalized,1 ounce
,Harlan County,,Illegal,Decriminalized,1 ounce
,Hayes County,,Illegal,Decriminalized,1 ounce
,Hitchcock County,,Illegal,Decriminalized,1 ounce
,Holt County,,Illegal,Decriminalized,1 ounce
,Hooker County,,Illegal,Decriminalized,1 ounce
,Howard County,,Illegal,Decriminalized,1 ounce
,Jefferson County,,Illegal,Decriminalized,1 ounce
,Johnson County,,Illegal,Decriminalized,1 ounce
,Kearney County,,Illegal,Decriminalized,1 ounce
,Keith County,,Illegal,Decriminalized,1 ounce
,Keya Paha County,,Illegal,Decriminalized,1 ounce
,Kimball County,,Illegal,Decriminalized,1 ounce
,Knox County,,Illegal,Decriminalized,1 ounce
,Lancaster County,,Illegal,Decriminalized,1 ounce
,Lincoln County,,Illegal,Decriminalized,1 ounce
,Logan County,,Illegal,Decriminalized,1 ounce
,Loup County,,Illegal,Decriminalized,1 ounce
,Madison County,,Illegal,Decriminalized,1 ounce
,McPherson County,,Illegal,Decriminalized,1 ounce
,Merrick County,,Illegal,Decriminalized,1 ounce
,Morrill County,,Illegal,Decriminalized,1 ounce
,Nance County,,Illegal,Decriminalized,1 ounce
,Nemaha County,,Illegal,Decriminalized,1 ounce
,Nuckolls County,,Illegal,Decriminalized,1 ounce
,Otoe County,,Illegal,Decriminalized,1 ounce
,Pawnee County,,Illegal,Decriminalized,1 ounce
,Perkins County,,Illegal,Decriminalized,1 ounce
,Phelps County,,Illegal,Decriminalized,1 ounce
,Pierce County,,Illegal,Decriminalized,1 ounce
,Platte County,,Illegal,Decriminalized,1 ounce
,Polk County,,Illegal,Decriminalized,1 ounce
,Red Willow County,,Illegal,Decriminalized,1 ounce
,Richardson County,,Illegal,Decriminalized,1 ounce
,Rock County,,Illegal,Decriminalized,1 ounce
,Saline County,,Illegal,Decriminalized,1 ounce
,Sarpy County,,Illegal,Decriminalized,1 ounce
,Saunders County,,Illegal,Decriminalized,1 ounce
,Scotts Bluff County,,Illegal,Decriminalized,1 ounce
,Seward County,,Illegal,Decriminalized,1 ounce
,Sheridan County,,Illegal,Decriminalized,1 ounce
,Sherman County,,Illegal,Decriminalized,1 ounce
,Sioux County,,Illegal,Decriminalized,1 ounce
,Stanton County,,Illegal,Decriminalized,1 ounce
,Thayer County,,Illegal,Decriminalized,1 ounce
,Thomas County,,Illegal,Decriminalized,1 ounce
,Thurston County,,Illegal,Decriminalized,1 ounce
,Valley County,,Illegal,Decriminalized,1 ounce
,Washington County,,Illegal,Decriminalized,1 ounce
,Wayne County,,Illegal,Decriminalized,1 ounce
,Webster County,,Illegal,Decriminalized,1 ounce
,Wheeler County,,Illegal,Decriminalized,1 ounce
,York County,,Illegal,Decriminalized,1 ounce
Nevada,,,Legal,Legal,
,Carson City,,Legal,Legal,
,Churchill County,,Legal,Legal,
,Clark County,,Legal,Legal,
,Douglas County,,Legal,Legal,
,Elko County,,Legal,Legal,
,Esmeralda County,,Legal,Legal,
,Eureka County,,Legal,Legal,
,Humboldt County,,Legal,Legal,
,Lander County,,Legal,Legal,
,Lincoln County,,Legal,Legal,
,Lyon County,,Legal,Legal,
,Mineral County,,Legal,Legal,
,Nye County,,Legal,Legal,
,Pershing County,,Legal,Legal,
,Storey County,,Legal,Legal,
,Washoe County,,Legal,Legal,
,White Pine County,,Legal,Legal,
New Hampshire,,,Legal,Decriminalized,21 grams
,Belknap County,,Legal,Decriminalized,21 grams
,Carroll County,,Legal,Decriminalized,21 grams
,Cheshire County,,Legal,Decriminalized,21 grams
,Coös County,,Legal,Decriminalized,21 grams
,Grafton County,,Legal,Decriminalized,21 grams
,Hillsborough County,,Legal,Decriminalized,21 grams
,Merrimack County,,Legal,Decriminalized,21 grams
,Rockingham County,,Legal,Decriminalized,21 grams
,Strafford County,,Legal,Decriminalized,21 grams
,Sullivan County,,Legal,Decriminalized,21 grams
New Jersey,,,Legal,Legal,
,Atlantic County,,Legal,Legal,
,Bergen County,,Legal,Legal,
,Burlington County,,Legal,Legal,
,Camden County,,Legal,Legal,
,Cape May County,,Legal,Legal,
,Cumberland County,,Legal,Legal,
,Essex County,,Legal,Legal,
,Gloucester County,,Legal,Legal,
,Hudson County,,Legal,Legal,
,Hunterdon County,,Legal,Legal,
,Mercer County,,Legal,Legal,
,Middlesex County,,Legal,Legal,
,Monmouth County,,Legal,Legal,
,Morris County,,Legal,Legal,
,Ocean County,,Legal,Legal,
,Passaic County,,Legal,Legal,
,Salem County,,Legal,Legal,
,Somerset County,,Legal,Legal,
,Sussex County,,Legal,Legal,
,Union County,,Legal,Legal,
,Warren County,,Legal,Legal,
New Mexico,,,Legal,Legal,
,Bernalillo County,,Legal,Legal,
,Catron County,,Legal,Legal,
,Chaves County,,Legal,Legal,
,Cibola County,,Legal,Legal,
,Colfax County,,Legal,Legal,
,Curry County,,Legal,Legal,
,De Baca County,,Legal,Legal,
,Doña Ana County,,Legal,Legal,
,Eddy County,,Legal,Legal,
,Grant County,,Legal,Legal,
,Guadalupe County,,Legal,Legal,
,Harding County,,Legal,Legal,
,Hidalgo County,,Legal,Legal,
,Lea County,,Legal,Legal,
,Lincoln County,,Legal,Legal,
,Los Alamos County,,Legal,Legal,
,Luna County,,Legal,Legal,
,McKinley County,,Legal,Legal,
,Mora County,,Legal,Legal,
,Otero County,,Legal,Legal,
,Quay County,,Legal,Legal,
,Rio Arriba County,,Legal,Legal,
,Roosevelt County,,Legal,Legal,
,Sandoval County,,Legal,Legal,
,San Juan County,,Legal,Legal,
,San Miguel County,,Legal,Legal,
,Santa Fe County,,Legal,Legal,
,Sierra County,,Legal,Legal,
,Socorro County,,Legal,Legal,
,Taos County,,Legal,Legal,
,Torrance County,,Legal,Legal,
,Union County,,Legal,Legal,
,Valencia County,,Legal,Legal,
New York,,,Legal,Legal,
,Albany County,,Legal,Legal,
,Allegany County,,Legal,Legal,
,Bronx County,,Legal,Legal,
,Broome County,,Legal,Legal,
,Cattaraugus County,,Legal,Legal,
,Cayuga County,,Legal,Legal,
,Chautauqua County,,Legal,Legal,
,Chemung County,,Legal,Legal,
,Chenango County,,Legal,Legal,
,Clinton County,,Legal,Legal,
,Columbia County,,Legal,Legal,
,Cortland County,,Legal,Legal,
,Delaware County,,Legal,Legal,
,Dutchess County,,Legal,Legal,
,Erie County,,Legal,Legal,
,Essex County,,Legal,Legal,
,Franklin County,,Legal,Legal,
,Fulton County,,Legal,Legal,
,Genesee County,,Legal,Legal,
,Greene County,,Legal,Legal,
,Hamilton County,,Legal,Legal,
,Herkimer County,,Legal,Legal,
,Jefferson County,,Legal,Legal,
,Kings County,,Legal,Legal,
,Lewis County,,Legal,Legal,
,Livingston County,,Legal,Legal,
,Madison County,,Legal,Legal,
,Monroe County,,Legal,Legal,
,Montgomery County,,Legal,Legal,
,Nassau County,,Legal,Legal,
,New York County,,Legal,Legal,
,Niagara County,,Legal,Legal,
,Oneida County,,Legal,Legal,
,Onondaga County,,Legal,Legal,
,Ontario County,,Legal,Legal,
,Orange County,,Legal,Legal,
,Orleans County,,Legal,Legal,
,Oswego County,,Legal,Legal,
,Otsego County,,Legal,Legal,
,Putnam County,,Legal,Legal,
,Queens County,,Legal,Legal,
,Rensselaer County,,Legal,Legal,
,Richmond County,,Legal,Legal,
,Rockland County,,Legal,Legal,
,St. Lawrence County,,Legal,Legal,
,Saratoga County,,Legal,Legal,
,Schenectady County,,Legal,Legal,
,Schoharie County,,Legal,Legal,
,Schuyler County,,Legal,Legal,
,Seneca County,,Legal,Legal,
,Steuben County,,Legal,Legal,
,Suffolk County,,Legal,Legal,
,Sullivan County,,Legal,Legal,
,Tioga County,,Legal,Legal,
,Tompkins County,,Legal,Legal,
,Ulster County,,Legal,Legal,
,Warren County,,Legal,Legal,
,Washington County,,Legal,Legal,
,Wayne County,,Legal,Legal,
,Westchester County,,Legal,Legal,
,Wyoming County,,Legal,Legal,
,Yates County,,Legal,Legal,
North Carolina,,,Illegal,Decriminalized,
,Alamance County,,Illegal,Decriminalized,
,Alexander County,,Illegal,Decriminalized,
,Alleghany County,,Illegal,Decriminalized,
,Anson County,,Illegal,Decriminalized,
,Ashe County,,Illegal,Decriminalized,
,Avery County,,Illegal,Decriminalized,
,Beaufort County,,Illegal,Decriminalized,
,Bertie County,,Illegal,Decriminalized,
,Bladen County,,Illegal,Decriminalized,
,Brunswick County,,Illegal,Decriminalized,
,Buncombe County,,Illegal,Decriminalized,
,Burke County,,Illegal,Decriminalized,
,Cabarrus County,,Illegal,Decriminalized,
,Caldwell County,,Illegal,Decriminalized,
,Camden County,,Illegal,Decriminalized,
,Carteret County,,Illegal,Decriminalized,
,Caswell County,,Illegal,Decriminalized,
,Catawba County,,Illegal,Decriminalized,
,Chatham County,,Illegal,Decriminalized,
,Cherokee County,,Illegal,Decriminalized,
,Chowan County,,Illegal,Decriminalized,
,Clay County,,Illegal,Decriminalized,
,Cleveland County,,Illegal,Decriminalized,
,Columbus County,,Illegal,Decriminalized,
,Craven County,,Illegal,Decriminalized,
,Cumberland County,,Illegal,Decriminalized,
,Currituck County,,Illegal,Decriminalized,
,Dare County,,Illegal,Decriminalized,
,Davidson County,,Illegal,Decriminalized,
,Davie County,,Illegal,Decriminalized,
,Duplin County,,Illegal,Decriminalized,
,Durham County,,Illegal,Decriminalized,
,Edgecombe County,,Illegal,Decriminalized,
,Forsyth County,,Illegal,Decriminalized,
,Franklin County,,Illegal,Decriminalized,
,Gaston County,,Illegal,Decriminalized,
,Gates County,,Illegal,Decriminalized,
,Graham County,,Illegal,Decriminalized,
,Granville County,,Illegal,Decriminalized,
,Greene County,,Illegal,Decriminalized,
,Guilford County,,Illegal,Decriminalized,
,Halifax County,,Illegal,Decriminalized,
,Harnett County,,Illegal,Decriminalized,
,Haywood County,,Illegal,Decriminalized,
,Henderson County,,Illegal,Decriminalized,
,Hertford County,,Illegal,Decriminalized,
,Hoke County,,Illegal,Decriminalized,
,Hyde County,,Illegal,Decriminalized,
,Iredell County,,Illegal,Decriminalized,
,Jackson County,,Illegal,Decriminalized,
,Johnston County,,Illegal,Decriminalized,
,Jones County,,Illegal,Decriminalized,
,Lee County,,Illegal,Decriminalized,
,Lenoir County,,Illegal,Decriminalized,
,Lincoln County,,Illegal,Decriminalized,
,Macon County,,Illegal,Decriminalized,
,Madison County,,Illegal,Decriminalized,
,Martin County,,Illegal,Decriminalized,
,McDowell County,,Illegal,Decriminalized,
,Mecklenburg County,,Illegal,Decriminalized,
,Mitchell County,,Illegal,Decriminalized,
,Montgomery County,,Illegal,Decriminalized,
,Moore County,,Illegal,Decriminalized,
,Nash County,,Illegal,Decriminalized,
,New Hanover County,,Illegal,Decriminalized,
,Northampton County,,Illegal,Decriminalized,
,Onslow County,,Illegal,Decriminalized,
,Orange County,,Illegal,Decriminalized,
,Pamlico County,,Illegal,Decriminalized,
,Pasquotank County,,Illegal,Decriminalized,
,Pender County,,Illegal,Decriminalized,
,Perquimans County,,Illegal,Decriminalized,
,Person County,,Illegal,Decriminalized,
,Pitt County,,Illegal,Decriminalized,
,Polk County,,Illegal,Decriminalized,
,Randolph County,,Illegal,Decriminalized,
,Richmond County,,Illegal,Decriminalized,
,Robeson County,,Illegal,Decriminalized,
,Rockingham County,,Illegal,Decriminalized,
,Rowan County,,Illegal,Decriminalized,
,Rutherford County,,Illegal,Decriminalized,
,Sampson County,,Illegal,Decriminalized,
,Scotland County,,Illegal,Decriminalized,
,Stanly County,,Illegal,Decriminalized,
,Stokes County,,Illegal,Decriminalized,
,Surry County,,Illegal,Decriminalized,
,Swain County,,Illegal,Decriminalized,
,Transylvania County,,Illegal,Decriminalized,
,Tyrrell County,,Illegal,Decriminalized,
,Union County,,Illegal,Decriminalized,
,Vance County,,Illegal,Decriminalized,
,Wake County,,Illegal,Decriminalized,
,Warren County,,Illegal,Decriminalized,
,Washington County,,Illegal,Decriminalized,
,Watauga County,,Illegal,Decriminalized,
,Wayne County,,Illegal,Decriminalized,
,Wilkes County,,Illegal,Decriminalized,
,Wilson County,,Illegal,Decriminalized,
,Yadkin County,,Illegal,Decriminalized,
,Yancey County,,Illegal,Decriminalized,
North Dakota,,,Legal,Decriminalized,14 grams
,Adams County,,Legal,Decriminalized,14 grams
,Barnes County,,Legal,Decriminalized,14 grams
,Benson County,,Legal,Decriminalized,14 grams
,Billings County,,Legal,Decriminalized,14 grams
,Bottineau County,,Legal,Decriminalized,14 grams
,Bowman County,,Legal,Decriminalized,14 grams
,Burke County,,Legal,Decriminalized,14 grams
,Burleigh County,,Legal,Decriminalized,14 grams
,Cass County,,Legal,Decriminalized,14 grams
,Cavalier County,,Legal,Decriminalized,14 grams
,Dickey County,,Legal,Decriminalized,14 grams
,Divide County,,Legal,Decriminalized,14 grams
,Dunn County,,Legal,Decriminalized,14 grams
,Eddy County,,Legal,Decriminalized,14 grams
,Emmons County,,Legal,Decriminalized,14 grams
,Foster County,,Legal,Decriminalized,14 grams
,Golden Valley County,,Legal,Decriminalized,14 grams
,Grand Forks County,,Legal,Decriminalized,14 grams
,Grant County,,Legal,Decriminalized,14 grams
,Griggs County,,Legal,Decriminalized,14 grams
,Hettinger County,,Legal,Decriminalized,14 grams
,Kidder County,,Legal,Decriminalized,14 grams
,LaMoure County,,Legal,Decriminalized,14 grams
,Logan County,,Legal,Decriminalized,14 grams
,McHenry County,,Legal,Decriminalized,14 grams
,McIntosh County,,Legal,Decriminalized,14 grams
,McKenzie County,,Legal,Decriminalized,14 grams
,McLean County,,Legal,Decriminalized,14 grams
,Mercer County,,Legal,Decriminalized,14 grams
,Morton County,,Legal,Decriminalized,14 grams
,Mountrail County,,Legal,Decriminalized,14 grams
,Nelson County,,Legal,Decriminalized,14 grams
,Oliver County,,Legal,Decriminalized,14 grams
,Pembina County,,Legal,Decriminalized,14 grams
,Pierce County,,Legal,Decriminalized,14 grams
,Ramsey County,,Legal,Decriminalized,14 grams
,Ransom County,,Legal,Decriminalized,14 grams
,Renville County,,Legal,Decriminalized,14 grams
,Richland County,,Legal,Decriminalized,14 grams
,Rolette County,,Legal,Decriminalized,14 grams
,Sargent County,,Legal,Decriminalized,14 grams
,Sheridan County,,Legal,Decriminalized,14 grams
,Sioux County,,Legal,Decriminalized,14 grams
,Slope County,,Legal,Decriminalized,14 grams
,Stark County,,Legal,Decriminalized,14 grams
,Steele County,,Legal,Decriminalized,14 grams
,Stutsman County,,Legal,Decriminalized,14 grams
,Towner County,,Legal,Decriminalized,14 grams
,Traill County,,Legal,Decriminalized,14 grams
,Walsh County,,Legal,Decriminalized,14 grams
,Ward County,,Legal,Decriminalized,14 grams
,Wells County,,Legal,Decriminalized,14 grams
,Williams County,,Legal,Decriminalized,14 grams
Ohio,,,Legal,Legal,
,Adams County,,Legal,Legal,
,Allen County,,Legal,Legal,
,Ashland County,,Legal,Legal,
,Ashtabula County,,Legal,Legal,
,Athens County,,Legal,Legal,
,Auglaize County,,Legal,Legal,
,Belmont County,,Legal,Legal,
,Brown County,,Legal,Legal,
,Butler County,,Legal,Legal,
,Carroll County,,Legal,Legal,
,Champaign County,,Legal,Legal,
,Clark County,,Legal,Legal,
,Clermont County,,Legal,Legal,
,Clinton County,,Legal,Legal,
,Columbiana County,,Legal,Legal,
,Coshocton County,,Legal,Legal,
,Crawford County,,Legal,Legal,
,Cuyahoga County,,Legal,Legal,
,Darke County,,Legal,Legal,
,Defiance County,,Legal,Legal,
,Delaware County,,Legal,Legal,
,Erie County,,Legal,Legal,
,Fairfield County,,Legal,Legal,
,Fayette County,,Legal,Legal,
,Franklin County,,Legal,Legal,
,Fulton County,,Legal,Legal,
,Gallia County,,Legal,Legal,
,Geauga County,,Legal,Legal,
,Greene County,,Legal,Legal,
,Guernsey County,,Legal,Legal,
,Hamilton County,,Legal,Legal,
,Hancock County,,Legal,Legal,
,Hardin County,,Legal,Legal,
,Harrison County,,Legal,Legal,
,Henry County,,Legal,Legal,
,Highland County,,Legal,Legal,
,Hocking County,,Legal,Legal,
,Holmes County,,Legal,Legal,
,Huron County,,Legal,Legal,
,Jackson County,,Legal,Legal,
,Jefferson County,,Legal,Legal,
,Knox County,,Legal,Legal,
,Lake County,,Legal,Legal,
